Timestamp,EBF2B_751,EBF4B,EBF6B,EBF8B,EWT,EBF10B_751
6/11/2020 18:30,"4,688.00","2,810.00",,,,"3,734.00"
6/11/2020 18:45,"4,742.00","2,822.00",,,,"3,674.00"
6/11/2020 19:00,"4,646.00","2,880.00",,,,"3,708.00"
6/11/2020 19:15,"4,730.00","2,771.00",,,,"3,656.00"
6/11/2020 19:30,"4,656.00","2,710.00",,,,"3,720.00"
6/11/2020 19:45,"4,665.00","2,833.00",,,,"3,669.00"
6/11/2020 20:00,"4,784.00","2,836.00",,,,"3,701.00"
6/11/2020 20:15,"4,687.00","2,889.00",,,,"3,643.00"
6/11/2020 20:30,"4,741.00","2,740.00",,,,"3,605.00"
6/11/2020 20:45,"4,608.00","2,583.00",,,,"3,615.00"
6/11/2020 21:00,"4,607.00","2,787.00",,,,"3,706.00"
6/11/2020 21:15,"4,640.00","2,596.00",,,,"3,663.00"
6/11/2020 21:30,"4,654.00","2,155.00",,,,"3,701.00"
6/11/2020 21:45,"4,532.00","2,593.00",,,,"3,592.00"
6/11/2020 22:00,"4,669.00","2,485.00",,,,"3,501.00"
6/11/2020 22:15,"4,546.00","2,325.00",,,,"3,532.00"
6/11/2020 22:30,"4,644.00","2,149.00",,,,"3,538.00"
6/11/2020 22:45,"4,530.00","2,137.00",,,,"3,551.00"
6/11/2020 23:00,"4,497.00","2,218.00",,,,"3,567.00"
6/11/2020 23:15,"4,524.00","2,155.00",,,,"3,503.00"
6/11/2020 23:30,"4,527.00","1,979.00",,,,"3,469.00"
6/11/2020 23:45,"4,565.00","2,035.00",,,,"3,512.00"
6/12/2020 0:00,"4,550.00","2,005.00",,,,"3,447.00"
6/12/2020 0:15,"3,662.00","2,150.00",,,,"3,478.00"
6/12/2020 0:30,"3,675.00","2,443.00",,,,"3,491.00"
6/12/2020 0:45,"3,716.00","2,030.00",,,,"3,492.00"
6/12/2020 1:00,"3,591.00","2,154.00",,,,"3,512.00"
6/12/2020 1:15,"3,673.00","2,280.00",,,,"3,407.00"
6/12/2020 1:30,"3,656.00","2,057.00",,,,"3,445.00"
6/12/2020 1:45,"3,714.00","2,034.00",,,,"3,447.00"
6/12/2020 2:00,"3,594.00","2,459.00",,,,"3,482.00"
6/12/2020 2:15,"3,610.00","2,163.00",,,,"3,485.00"
6/12/2020 2:30,"3,614.00","1,844.00",,,,"3,458.00"
6/12/2020 2:45,"3,641.00","1,938.00",,,,"3,478.00"
6/12/2020 3:00,"3,657.00","2,199.00",,,,"3,517.00"
6/12/2020 3:15,"3,604.00","1,951.00",,,,"3,441.00"
6/12/2020 3:30,"3,598.00","1,884.00",,,,"3,465.00"
6/12/2020 3:45,"3,641.00","1,909.00",,,,"3,449.00"
6/12/2020 4:00,"2,808.00","2,097.00",,,,"3,444.00"
6/12/2020 4:15,"2,842.00","2,380.00",,,,"3,499.00"
6/12/2020 4:30,"2,198.00","2,890.00",,,,"3,499.00"
6/12/2020 4:45,"2,043.00","3,572.00",,,,"3,547.00"
6/12/2020 5:00,"2,059.00","2,838.00",,,,"3,535.00"
6/12/2020 5:15,"2,062.00","2,307.00",,,,"3,663.00"
6/12/2020 5:30,"2,110.00","2,303.00",,,,"3,714.00"
6/12/2020 5:45,"2,146.00","2,807.00",,,,"3,669.00"
6/12/2020 6:00,"2,164.00","3,696.00",,,,"3,712.00"
6/12/2020 6:15,"2,131.00","4,120.00",,,,"3,690.00"
6/12/2020 6:30,"2,054.00","3,332.00",,,,"3,654.00"
6/12/2020 6:45,"2,044.00","2,612.00",,,,"3,614.00"
6/12/2020 7:00,"2,049.00","2,421.00",,,,"3,617.00"
6/12/2020 7:15,"2,087.00","2,650.00",,,,"3,775.00"
6/12/2020 7:30,"2,089.00","3,217.00",,,,"3,804.00"
6/12/2020 7:45,"2,090.00","3,488.00",,,,"3,827.00"
6/12/2020 8:00,"2,129.00","3,129.00",,,,"3,834.00"
6/12/2020 8:15,"2,112.00","2,771.00",,,,"3,873.00"
6/12/2020 8:30,"2,155.00","2,783.00",,,,"3,830.00"
6/12/2020 8:45,"2,172.00","2,799.00",,,,"3,818.00"
6/12/2020 9:00,"2,181.00","3,274.00",,,,"3,858.00"
6/12/2020 9:15,"2,226.00","3,788.00",,,,"3,875.00"
6/12/2020 9:30,"2,224.00","3,739.00",,,,"3,864.00"
6/12/2020 9:45,"2,211.00","3,283.00",,,,"3,909.00"
6/12/2020 10:00,"2,252.00","3,223.00",,,,"3,861.00"
6/12/2020 10:15,"2,222.00","3,241.00",,,,"3,852.00"
6/12/2020 10:30,"2,253.00","3,310.00",,,,"3,874.00"
6/12/2020 10:45,"2,270.00","3,347.00",,,,"3,930.00"
6/12/2020 11:00,"2,208.00","3,381.00",,,,"3,922.00"
6/12/2020 11:15,"2,183.00","3,514.00",,,,"3,909.00"
6/12/2020 11:30,"2,220.00","3,706.00",,,,"3,888.00"
6/12/2020 11:45,"2,209.00","3,814.00",,,,"3,942.00"
6/12/2020 12:00,"2,275.00","3,708.00",,,,"4,001.00"
6/12/2020 12:15,"2,279.00","3,512.00",,,,"3,944.00"
6/12/2020 12:30,"2,240.00","3,543.00",,,,"3,910.00"
6/12/2020 12:45,"2,305.00","3,526.00",,,,"3,881.00"
6/12/2020 13:00,"2,299.00","3,652.00",,,,"3,719.00"
6/12/2020 13:15,"2,269.00","3,798.00",,,,"3,757.00"
6/12/2020 13:30,"2,243.00","3,838.00",,,,"3,761.00"
6/12/2020 13:45,"2,292.00","3,824.00",,,,"3,780.00"
6/12/2020 14:00,"2,271.00","3,897.00",,,,"3,762.00"
6/12/2020 14:15,"2,321.00","3,840.00",,,,"3,734.00"
6/12/2020 14:30,"2,284.00","3,936.00",,,,"3,725.00"
6/12/2020 14:45,"2,231.00","4,264.00",,,,"3,771.00"
6/12/2020 15:00,"2,273.00","4,312.00",,,,"3,772.00"
6/12/2020 15:15,"2,279.00","4,276.00",,,,"3,714.00"
6/12/2020 15:30,"2,800.00","3,998.00",,,,"3,728.00"
6/12/2020 15:45,"3,172.00","3,304.00",,,,"3,690.00"
6/12/2020 16:00,"3,109.00","2,699.00",,,,"3,696.00"
6/12/2020 16:15,"3,055.00","3,107.00",,,,"3,656.00"
6/12/2020 16:30,"3,029.00","3,539.00",,,,"3,683.00"
6/12/2020 16:45,"3,138.00","3,628.00",,,,"3,677.00"
6/12/2020 17:00,"3,162.00","3,449.00",,,,"3,692.00"
6/12/2020 17:15,"2,987.00","3,272.00",,,,"3,645.00"
6/12/2020 17:30,"2,996.00","3,122.00",,,,"3,639.00"
6/12/2020 17:45,"3,015.00","3,147.00",,,,"3,619.00"
6/12/2020 18:00,"3,030.00","3,183.00",,,,"3,647.00"
6/12/2020 18:15,"3,031.00","3,126.00",,,,"3,624.00"
6/12/2020 18:30,"3,034.00","3,186.00",,,,"3,626.00"
6/12/2020 18:45,"3,048.00","3,257.00",,,,"3,648.00"
6/12/2020 19:00,"3,111.00","3,253.00",,,,"3,688.00"
6/12/2020 19:15,"3,009.00","3,189.00",,,,"3,650.00"
6/12/2020 19:30,"3,002.00","3,137.00",,,,"3,590.00"
6/12/2020 19:45,"3,012.00","3,136.00",,,,"3,643.00"
6/12/2020 20:00,"2,969.00","3,015.00",,,,"3,594.00"
6/12/2020 20:15,"2,904.00","2,941.00",,,,"3,544.00"
6/12/2020 20:30,"2,944.00","2,928.00",,,,"3,543.00"
6/12/2020 20:45,"2,138.00","2,947.00",,,,"3,564.00"
6/12/2020 21:00,"2,147.00","3,543.00",,,,"3,583.00"
6/12/2020 21:15,"2,104.00","4,301.00",,,,"3,543.00"
6/12/2020 21:30,"2,195.00","4,127.00",,,,"3,538.00"
6/12/2020 21:45,"2,187.00","3,327.00",,,,"3,529.00"
6/12/2020 22:00,"2,130.00","3,213.00",,,,"3,495.00"
6/12/2020 22:15,"2,080.00","3,246.00",,,,"3,416.00"
6/12/2020 22:30,"2,152.00","3,105.00",,,,"3,469.00"
6/12/2020 22:45,"2,116.00","3,025.00",,,,"3,475.00"
6/12/2020 23:00,"2,092.00","3,030.00",,,,"3,449.00"
6/12/2020 23:15,"2,085.00","3,028.00",,,,"3,502.00"
6/12/2020 23:30,"2,068.00","3,015.00",,,,"3,369.00"
6/12/2020 23:45,"2,059.00","3,006.00",,,,"3,402.00"
6/13/2020 0:00,"2,057.00","2,962.00",,,,"3,411.00"
6/13/2020 0:15,"2,013.00","2,880.00",,,,"3,438.00"
6/13/2020 0:30,"2,044.00","2,827.00",,,,"3,495.00"
6/13/2020 0:45,"2,052.00","2,809.00",,,,"3,454.00"
6/13/2020 1:00,"2,023.00","2,721.00",,,,"3,444.00"
6/13/2020 1:15,"2,047.00","2,587.00",,,,"3,440.00"
6/13/2020 1:30,"2,015.00","2,476.00",,,,"3,419.00"
6/13/2020 1:45,"1,990.00","2,497.00",,,,"3,449.00"
6/13/2020 2:00,"1,998.00","2,503.00",,,,"3,414.00"
6/13/2020 2:15,"2,044.00","2,522.00",,,,"3,425.00"
6/13/2020 2:30,"2,010.00","2,514.00",,,,"3,459.00"
6/13/2020 2:45,"2,015.00","2,563.00",,,,"3,371.00"
6/13/2020 3:00,"1,977.00","2,575.00",,,,"3,425.00"
6/13/2020 3:15,"1,969.00","2,578.00",,,,"3,455.00"
6/13/2020 3:30,"1,999.00","2,564.00",,,,"3,446.00"
6/13/2020 3:45,"1,986.00","2,545.00",,,,"3,464.00"
6/13/2020 4:00,"2,009.00","2,509.00",,,,"3,400.00"
6/13/2020 4:15,"1,966.00","2,457.00",,,,"3,423.00"
6/13/2020 4:30,"1,989.00","2,484.00",,,,"3,486.00"
6/13/2020 4:45,"2,013.00","2,492.00",,,,"3,412.00"
6/13/2020 5:00,"2,028.00","2,481.00",,,,"3,432.00"
6/13/2020 5:15,"1,993.00","2,504.00",,,,"3,536.00"
6/13/2020 5:30,"1,972.00","2,627.00",,,,"3,516.00"
6/13/2020 5:45,"1,964.00","2,638.00",,,,"3,574.00"
6/13/2020 6:00,"1,999.00","2,425.00",,,,"3,549.00"
6/13/2020 6:15,"1,888.00","2,214.00",,,,"3,556.00"
6/13/2020 6:30,"1,957.00","2,177.00",,,,"3,469.00"
6/13/2020 6:45,"1,931.00","2,198.00",,,,"3,487.00"
6/13/2020 7:00,"1,945.00","2,300.00",,,,"3,484.00"
6/13/2020 7:15,"1,945.00","2,434.00",,,,"3,526.00"
6/13/2020 7:30,"1,944.00","2,447.00",,,,"3,465.00"
6/13/2020 7:45,"1,923.00","2,497.00",,,,"3,514.00"
6/13/2020 8:00,"1,961.00","2,496.00",,,,"3,487.00"
6/13/2020 8:15,"2,001.00","2,660.00",,,,"3,557.00"
6/13/2020 8:30,"2,028.00","2,862.00",,,,"3,572.00"
6/13/2020 8:45,"2,001.00","2,911.00",,,,"3,558.00"
6/13/2020 9:00,"2,014.00","2,890.00",,,,"3,517.00"
6/13/2020 9:15,"2,066.00","2,926.00",,,,"3,562.00"
6/13/2020 9:30,"2,076.00","2,930.00",,,,"3,610.00"
6/13/2020 9:45,"2,067.00","2,951.00",,,,"3,592.00"
6/13/2020 10:00,"2,121.00","3,112.00",,,,"3,540.00"
6/13/2020 10:15,"2,113.00","3,345.00",,,,"3,536.00"
6/13/2020 10:30,"2,049.00","3,368.00",,,,"3,541.00"
6/13/2020 10:45,"2,113.00","3,323.00",,,,"3,555.00"
6/13/2020 11:00,"2,062.00","3,072.00",,,,"3,536.00"
6/13/2020 11:15,"2,103.00","2,962.00",,,,"3,555.00"
6/13/2020 11:30,"2,111.00","2,972.00",,,,"3,565.00"
6/13/2020 11:45,"2,110.00","3,025.00",,,,"3,600.00"
6/13/2020 12:00,"2,179.00","3,137.00",,,,"3,603.00"
6/13/2020 12:15,"2,185.00","3,556.00",,,,"3,532.00"
6/13/2020 12:30,"2,101.00","3,634.00",,,,"3,533.00"
6/13/2020 12:45,"2,075.00","3,501.00",,,,"3,583.00"
6/13/2020 13:00,"2,161.00","3,323.00",,,,"3,511.00"
6/13/2020 13:15,"2,162.00","3,272.00",,,,"3,545.00"
6/13/2020 13:30,"2,141.00","3,145.00",,,,"3,544.00"
6/13/2020 13:45,"2,106.00","3,070.00",,,,"3,543.00"
6/13/2020 14:00,"2,143.00","3,074.00",,,,"3,597.00"
6/13/2020 14:15,"2,120.00","3,089.00",,,,"3,506.00"
6/13/2020 14:30,"2,087.00","3,168.00",,,,"3,552.00"
6/13/2020 14:45,"2,115.00","3,312.00",,,,"3,554.00"
6/13/2020 15:00,"2,141.00","3,313.00",,,,"3,485.00"
6/13/2020 15:15,"2,124.00","3,269.00",,,,"3,527.00"
6/13/2020 15:30,"2,130.00","3,322.00",,,,"3,516.00"
6/13/2020 15:45,"2,136.00","3,265.00",,,,"3,546.00"
6/13/2020 16:00,"2,162.00","3,258.00",,,,"3,521.00"
6/13/2020 16:15,"2,094.00","3,240.00",,,,"3,516.00"
6/13/2020 16:30,"2,085.00","3,279.00",,,,"3,531.00"
6/13/2020 16:45,"2,172.00","3,263.00",,,,"3,537.00"
6/13/2020 17:00,"2,182.00","3,305.00",,,,"3,511.00"
6/13/2020 17:15,"2,153.00","3,272.00",,,,"3,477.00"
6/13/2020 17:30,"2,147.00","3,223.00",,,,"3,538.00"
6/13/2020 17:45,"2,098.00","3,300.00",,,,"3,592.00"
6/13/2020 18:00,"2,177.00","3,417.00",,,,"3,437.00"
6/13/2020 18:15,"2,141.00","3,349.00",,,,"3,441.00"
6/13/2020 18:30,"2,134.00","3,449.00",,,,"3,505.00"
6/13/2020 18:45,"2,183.00","3,483.00",,,,"3,514.00"
6/13/2020 19:00,"2,246.00","3,391.00",,,,"3,498.00"
6/13/2020 19:15,"2,155.00","3,309.00",,,,"3,479.00"
6/13/2020 19:30,"2,141.00","3,368.00",,,,"3,490.00"
6/13/2020 19:45,"2,177.00","3,337.00",,,,"3,526.00"
6/13/2020 20:00,"2,103.00","3,327.00",,,,"3,484.00"
6/13/2020 20:15,"2,188.00","3,321.00",,,,"3,427.00"
6/13/2020 20:30,"2,107.00","3,309.00",,,,"3,484.00"
6/13/2020 20:45,"2,132.00","3,179.00",,,,"3,459.00"
6/13/2020 21:00,"2,113.00","3,128.00",,,,"3,495.00"
6/13/2020 21:15,"2,140.00","3,024.00",,,,"3,518.00"
6/13/2020 21:30,"2,103.00","2,940.00",,,,"3,502.00"
6/13/2020 21:45,"2,167.00","2,939.00",,,,"3,470.00"
6/13/2020 22:00,"2,159.00","2,952.00",,,,"3,481.00"
6/13/2020 22:15,"2,110.00","2,970.00",,,,"3,427.00"
6/13/2020 22:30,"2,136.00","3,038.00",,,,"3,366.00"
6/13/2020 22:45,"2,111.00","3,022.00",,,,"3,408.00"
6/13/2020 23:00,"2,138.00","2,724.00",,,,"3,399.00"
6/13/2020 23:15,"2,093.00","2,653.00",,,,"3,427.00"
6/13/2020 23:30,"2,122.00","2,668.00",,,,"3,426.00"
6/13/2020 23:45,"2,052.00","2,680.00",,,,"3,430.00"
6/14/2020 0:00,"2,062.00","2,691.00",,,,"3,434.00"
6/14/2020 0:15,"2,065.00","2,761.00",,,,"3,410.00"
6/14/2020 0:30,"2,033.00","2,913.00",,,,"3,407.00"
6/14/2020 0:45,"2,050.00","2,919.00",,,,"3,419.00"
6/14/2020 1:00,"2,091.00","2,912.00",,,,"3,441.00"
6/14/2020 1:15,"2,049.00","2,868.00",,,,"3,443.00"
6/14/2020 1:30,"2,041.00","2,853.00",,,,"3,412.00"
6/14/2020 1:45,"2,045.00","2,808.00",,,,"3,432.00"
6/14/2020 2:00,"2,058.00","2,791.00",,,,"3,475.00"
6/14/2020 2:15,"2,024.00","2,824.00",,,,"3,488.00"
6/14/2020 2:30,"2,069.00","2,866.00",,,,"3,437.00"
6/14/2020 2:45,"2,048.00","2,892.00",,,,"3,451.00"
6/14/2020 3:00,"2,042.00","2,874.00",,,,"3,392.00"
6/14/2020 3:15,"2,059.00","2,879.00",,,,"3,409.00"
6/14/2020 3:30,"2,055.00","2,912.00",,,,"3,418.00"
6/14/2020 3:45,"2,048.00","2,892.00",,,,"3,431.00"
6/14/2020 4:00,"2,017.00","2,860.00",,,,"3,391.00"
6/14/2020 4:15,"2,031.00","2,823.00",,,,"3,455.00"
6/14/2020 4:30,"2,026.00","2,797.00",,,,"3,477.00"
6/14/2020 4:45,"2,047.00","2,754.00",,,,"3,463.00"
6/14/2020 5:00,"1,988.00","2,723.00",,,,"3,460.00"
6/14/2020 5:15,"1,996.00","2,700.00",,,,"3,552.00"
6/14/2020 5:30,"2,030.00","2,703.00",,,,"3,591.00"
6/14/2020 5:45,"1,994.00","2,675.00",,,,"3,542.00"
6/14/2020 6:00,"2,032.00","2,702.00",,,,"3,597.00"
6/14/2020 6:15,"1,968.00","2,698.00",,,,"3,536.00"
6/14/2020 6:30,"1,994.00","2,544.00",,,,"3,506.00"
6/14/2020 6:45,"1,990.00","2,509.00",,,,"3,510.00"
6/14/2020 7:00,"1,983.00","2,505.00",,,,"3,538.00"
6/14/2020 7:15,"2,072.00","2,558.00",,,,"3,514.00"
6/14/2020 7:30,"1,981.00","2,819.00",,,,"3,601.00"
6/14/2020 7:45,"1,994.00","2,883.00",,,,"3,486.00"
6/14/2020 8:00,"1,997.00","2,909.00",,,,"3,537.00"
6/14/2020 8:15,"1,981.00","2,887.00",,,,"3,503.00"
6/14/2020 8:30,"1,976.00","2,871.00",,,,"3,573.00"
6/14/2020 8:45,"2,027.00","2,910.00",,,,"3,567.00"
6/14/2020 9:00,"2,000.00","2,892.00",,,,"3,563.00"
6/14/2020 9:15,"2,000.00","2,904.00",,,,"3,523.00"
6/14/2020 9:30,"2,017.00","2,990.00",,,,"3,554.00"
6/14/2020 9:45,"1,998.00","3,340.00",,,,"3,568.00"
6/14/2020 10:00,"2,022.00","3,407.00",,,,"3,559.00"
6/14/2020 10:15,"2,066.00","3,341.00",,,,"3,564.00"
6/14/2020 10:30,"2,033.00","3,380.00",,,,"3,531.00"
6/14/2020 10:45,"2,036.00","3,393.00",,,,"3,543.00"
6/14/2020 11:00,"2,023.00","3,318.00",,,,"3,690.00"
6/14/2020 11:15,"2,119.00","3,344.00",,,,"3,652.00"
6/14/2020 11:30,"2,087.00","3,324.00",,,,"3,621.00"
6/14/2020 11:45,"2,063.00","3,312.00",,,,"3,697.00"
6/14/2020 12:00,"2,117.00","3,437.00",,,,"3,629.00"
6/14/2020 12:15,"2,077.00","3,535.00",,,,"3,677.00"
6/14/2020 12:30,"2,136.00","3,509.00",,,,"3,663.00"
6/14/2020 12:45,"2,110.00","3,502.00",,,,"3,672.00"
6/14/2020 13:00,"2,090.00","3,490.00",,,,"3,635.00"
6/14/2020 13:15,"2,130.00","3,477.00",,,,"3,682.00"
6/14/2020 13:30,"2,057.00","3,480.00",,,,"3,567.00"
6/14/2020 13:45,"2,150.00","3,485.00",,,,"3,628.00"
6/14/2020 14:00,"2,082.00","3,498.00",,,,"3,684.00"
6/14/2020 14:15,"2,092.00","3,545.00",,,,"3,652.00"
6/14/2020 14:30,"2,098.00","3,550.00",,,,"3,577.00"
6/14/2020 14:45,"2,083.00","3,597.00",,,,"3,574.00"
6/14/2020 15:00,"2,134.00","3,556.00",,,,"3,580.00"
6/14/2020 15:15,"2,093.00","3,553.00",,,,"3,567.00"
6/14/2020 15:30,"2,126.00","3,575.00",,,,"3,516.00"
6/14/2020 15:45,"2,095.00","3,533.00",,,,"3,535.00"
6/14/2020 16:00,"2,161.00","3,711.00",,,,"3,566.00"
6/14/2020 16:15,"2,102.00","3,779.00",,,,"3,543.00"
6/14/2020 16:30,"2,099.00","3,740.00",,,,"3,559.00"
6/14/2020 16:45,"2,067.00","3,697.00",,,,"3,610.00"
6/14/2020 17:00,"2,095.00","3,729.00",,,,"3,535.00"
6/14/2020 17:15,"2,064.00","3,607.00",,,,"3,570.00"
6/14/2020 17:30,"2,108.00","3,567.00",,,,"3,526.00"
6/14/2020 17:45,"2,052.00","3,494.00",,,,"3,567.00"
6/14/2020 18:00,"2,032.00","3,413.00",,,,"3,536.00"
6/14/2020 18:15,"2,055.00","3,168.00",,,,"3,537.00"
6/14/2020 18:30,"2,033.00","2,792.00",,,,"3,570.00"
6/14/2020 18:45,"2,036.00","2,656.00",,,,"3,554.00"
6/14/2020 19:00,"2,059.00","2,628.00",,,,"3,546.00"
6/14/2020 19:15,"2,037.00","2,560.00",,,,"3,525.00"
6/14/2020 19:30,"2,013.00","2,897.00",,,,"3,552.00"
6/14/2020 19:45,"2,110.00","2,959.00",,,,"3,528.00"
6/14/2020 20:00,"1,997.00","2,922.00",,,,"3,521.00"
6/14/2020 20:15,"2,042.00","2,772.00",,,,"3,447.00"
6/14/2020 20:30,"2,020.00","2,716.00",,,,"3,479.00"
6/14/2020 20:45,"2,005.00","2,633.00",,,,"3,487.00"
6/14/2020 21:00,"2,078.00","2,605.00",,,,"3,464.00"
6/14/2020 21:15,"2,083.00","2,567.00",,,,"3,495.00"
6/14/2020 21:30,"2,101.00","2,568.00",,,,"3,530.00"
6/14/2020 21:45,"2,091.00","2,587.00",,,,"3,383.00"
6/14/2020 22:00,"2,170.00","2,604.00",,,,"3,435.00"
6/14/2020 22:15,"2,101.00","2,592.00",,,,"3,375.00"
6/14/2020 22:30,"2,073.00","2,534.00",,,,"3,424.00"
6/14/2020 22:45,"2,089.00","2,579.00",,,,"3,394.00"
6/14/2020 23:00,"2,043.00","2,529.00",,,,"3,350.00"
6/14/2020 23:15,"2,063.00","2,467.00",,,,"3,402.00"
6/14/2020 23:30,"2,084.00","2,517.00",,,,"3,372.00"
6/14/2020 23:45,"2,086.00","2,446.00",,,,"3,417.00"
6/15/2020 0:00,"2,071.00","2,413.00",,,,"3,403.00"
6/15/2020 0:15,"2,018.00","2,426.00",,,,"3,381.00"
6/15/2020 0:30,"2,023.00","2,428.00",,,,"3,445.00"
6/15/2020 0:45,"2,028.00","2,422.00",,,,"3,429.00"
6/15/2020 1:00,"1,980.00","2,418.00",,,,"3,371.00"
6/15/2020 1:15,"2,007.00","2,384.00",,,,"3,407.00"
6/15/2020 1:30,"1,994.00","2,442.00",,,,"3,397.00"
6/15/2020 1:45,"1,967.00","2,408.00",,,,"3,439.00"
6/15/2020 2:00,"2,002.00","2,429.00",,,,"3,395.00"
6/15/2020 2:15,"1,999.00","2,281.00",,,,"3,410.00"
6/15/2020 2:30,"2,000.00","2,194.00",,,,"3,359.00"
6/15/2020 2:45,"2,017.00","2,217.00",,,,"3,390.00"
6/15/2020 3:00,"2,004.00","2,187.00",,,,"3,425.00"
6/15/2020 3:15,"2,008.00","2,191.00",,,,"3,374.00"
6/15/2020 3:30,"1,986.00","2,229.00",,,,"3,391.00"
6/15/2020 3:45,"1,998.00","2,239.00",,,,"3,383.00"
6/15/2020 4:00,"2,017.00","2,247.00",,,,"3,383.00"
6/15/2020 4:15,"1,979.00","2,220.00",,,,"3,456.00"
6/15/2020 4:30,"1,949.00","2,261.00",,,,"3,406.00"
6/15/2020 4:45,"1,980.00","2,246.00",,,,"3,435.00"
6/15/2020 5:00,"1,952.00","2,214.00",,,,"3,421.00"
6/15/2020 5:15,"1,950.00","2,286.00",,,,"3,566.00"
6/15/2020 5:30,"1,960.00","2,435.00",,,,"3,609.00"
6/15/2020 5:45,"1,960.00","2,582.00",,,,"3,605.00"
6/15/2020 6:00,"1,969.00","2,621.00",,,,"3,670.00"
6/15/2020 6:15,"1,995.00","2,606.00",,,,"3,697.00"
6/15/2020 6:30,"1,926.00","2,532.00",,,,"3,610.00"
6/15/2020 6:45,"1,966.00","2,473.00",,,,"3,583.00"
6/15/2020 7:00,"1,958.00","2,455.00",,,,"3,560.00"
6/15/2020 7:15,"2,014.00","2,546.00",,,,"3,696.00"
6/15/2020 7:30,"1,978.00","2,574.00",,,,"3,729.00"
6/15/2020 7:45,"1,967.00","2,558.00",,,,"3,745.00"
6/15/2020 8:00,"2,017.00","2,567.00",,,,"3,738.00"
6/15/2020 8:15,"2,037.00","2,631.00",,,,"3,807.00"
6/15/2020 8:30,"2,047.00","2,822.00",,,,"3,791.00"
6/15/2020 8:45,"2,016.00","2,882.00",,,,"3,831.00"
6/15/2020 9:00,"2,081.00","2,884.00",,,,"3,836.00"
6/15/2020 9:15,"2,800.00","2,826.00",,,,"3,908.00"
6/15/2020 9:30,"2,905.00","3,028.00",,,,"3,916.00"
6/15/2020 9:45,"2,896.00","3,757.00",,,,"3,870.00"
6/15/2020 10:00,"2,157.00","4,004.00",,,,"3,839.00"
6/15/2020 10:15,"2,141.00","3,697.00",,,,"3,866.00"
6/15/2020 10:30,"2,128.00","3,190.00",,,,"3,897.00"
6/15/2020 10:45,"2,119.00","2,783.00",,,,"3,865.00"
6/15/2020 11:00,"2,142.00","2,688.00",,,,"3,888.00"
6/15/2020 11:15,"2,169.00","2,761.00",,,,"3,926.00"
6/15/2020 11:30,"2,209.00","2,819.00",,,,"3,832.00"
6/15/2020 11:45,"2,219.00","3,167.00",,,,"3,869.00"
6/15/2020 12:00,"2,197.00","3,267.00",,,,"3,905.00"
6/15/2020 12:15,"2,116.00","3,292.00",,,,"3,830.00"
6/15/2020 12:30,"2,229.00","3,257.00",,,,"3,888.00"
6/15/2020 12:45,"2,185.00","3,211.00",,,,"3,841.00"
6/15/2020 13:00,"2,202.00","3,192.00",,,,"3,808.00"
6/15/2020 13:15,"2,187.00","3,101.00",,,,"3,867.00"
6/15/2020 13:30,"2,201.00","3,126.00",,,,"3,889.00"
6/15/2020 13:45,"2,251.00","2,915.00",,,,"3,830.00"
6/15/2020 14:00,"2,220.00","2,869.00",,,,"3,834.00"
6/15/2020 14:15,"2,161.00","2,907.00",,,,"3,861.00"
6/15/2020 14:30,"2,189.00","2,880.00",,,,"3,839.00"
6/15/2020 14:45,"2,170.00","2,917.00",,,,"3,890.00"
6/15/2020 15:00,"2,140.00","2,908.00",,,,"3,950.00"
6/15/2020 15:15,"2,094.00","3,204.00",,,,"3,826.00"
6/15/2020 15:30,"2,114.00","3,206.00",,,,"3,861.00"
6/15/2020 15:45,"2,132.00","3,143.00",,,,"3,838.00"
6/15/2020 16:00,"2,254.00","2,986.00",,,,"3,860.00"
6/15/2020 16:15,"2,160.00","2,871.00",,,,"3,794.00"
6/15/2020 16:30,"2,167.00","2,866.00",,,,"3,851.00"
6/15/2020 16:45,"2,183.00","2,775.00",,,,"3,881.00"
6/15/2020 17:00,"2,121.00","2,806.00",,,,"3,822.00"
6/15/2020 17:15,"2,039.00","2,896.00",,,,"3,803.00"
6/15/2020 17:30,"2,122.00","2,848.00",,,,"3,738.00"
6/15/2020 17:45,"2,038.00","2,886.00",,,,"3,757.00"
6/15/2020 18:00,"2,139.00","2,928.00",,,,"3,793.00"
6/15/2020 18:15,"2,032.00","2,874.00",,,,"3,784.00"
6/15/2020 18:30,"2,054.00","2,846.00",,,,"3,817.00"
6/15/2020 18:45,"2,080.00","2,837.00",,,,"3,795.00"
6/15/2020 19:00,"2,052.00","2,823.00",,,,"3,782.00"
6/15/2020 19:15,"2,023.00","2,852.00",,,,"3,791.00"
6/15/2020 19:30,"2,022.00","2,818.00",,,,"3,766.00"
6/15/2020 19:45,"2,030.00","2,786.00",,,,"3,797.00"
6/15/2020 20:00,"2,025.00","2,702.00",,,,"3,735.00"
6/15/2020 20:15,"1,996.00","2,603.00",,,,"3,675.00"
6/15/2020 20:30,"2,052.00","2,352.00",,,,"3,627.00"
6/15/2020 20:45,"1,995.00","2,328.00",,,,"3,693.00"
6/15/2020 21:00,"1,984.00","2,331.00",,,,"3,717.00"
6/15/2020 21:15,"2,055.00","2,341.00",,,,"3,622.00"
6/15/2020 21:30,"2,020.00","2,351.00",,,,"3,583.00"
6/15/2020 21:45,"2,055.00","2,305.00",,,,"3,564.00"
